1.751907984726130962e-05,4.856525454670190811e-03,1.372880022972822189e-02,1.113520283252000809e-02,1.490448042750358582e-02,1.357964705675840378e-02,1.528964284807443619e-02,2.145293354988098145e-02,2.597607299685478210e-02,2.035666257143020630e-02,2.092459611594676971e-02,1.508059073239564896e-02,1.646126434206962585e-02,2.364467643201351166e-02,2.200373634696006775e-02,1.915431953966617584e-02,2.167455665767192841e-02,1.359342690557241440e-02,1.308040879666805267e-02,1.358352880924940109e-02,2.495123073458671570e-02,2.897664159536361694e-02,3.588479012250900269e-02,3.528615087270736694e-02,4.290488734841346741e-02,4.238703474402427673e-02,3.161197900772094727e-02,1.377302687615156174e-02,5.723411217331886292e-03,-1.187861897051334381e-02,-2.707987278699874878e-02,-3.529596328735351562e-02,-3.393613547086715698e-02,-2.360870130360126495e-02,-2.217125147581100464e-02,-1.926269941031932831e-02,-1.210433151572942734e-02,-8.149925619363784790e-03,-1.239100098609924316e-02,-1.212049648165702820e-02,-1.241129636764526367e-02,-8.611476048827171326e-03,-1.939264009706676006e-03,-4.943768959492444992e-03,-4.205644596368074417e-03,-5.409239325672388077e-03,-6.277826614677906036e-03,-1.828730106353759766e-03,2.479584654793143272e-03,-5.005007519542914451e-11
2.313137338205706328e-05,6.403310224413871765e-03,1.676190271973609924e-02,1.555880531668663025e-02,2.061283960938453674e-02,2.038548514246940613e-02,2.300584316253662109e-02,2.990555018186569214e-02,3.492080420255661011e-02,2.952455542981624603e-02,3.009697422385215759e-02,2.397392690181732178e-02,2.486610971391201019e-02,3.137486055493354797e-02,2.885930426418781281e-02,2.491686306893825531e-02,2.618790231645107269e-02,1.668412052094936371e-02,1.458387169986963272e-02,1.332160457968711853e-02,2.276170812547206879e-02,2.476903982460498810e-02,2.964052557945251465e-02,2.702441997826099396e-02,3.277684003114700317e-02,3.057813830673694611e-02,1.839210093021392822e-02,-5.393762257881462574e-04,-9.409978054463863373e-03,-2.744571678340435028e-02,-4.293349757790565491e-02,-5.105069279670715332e-02,-4.938550665974617004e-02,-3.851629421114921570e-02,-3.638190403580665588e-02,-3.257781639695167542e-02,-2.449739351868629456e-02,-1.945036835968494415e-02,-2.268868871033191681e-02,-2.138086780905723572e-02,-2.074461057782173157e-02,-1.603654958307743073e-02,-8.454900234937667847e-03,-1.057632826268672943e-02,-8.924024179577827454e-03,-9.203278459608554840e-03,-9.119446389377117157e-03,-3.726871917024254799e-03,1.532718772068619728e-03,1.563985330133021989e-10
1.622642776055727154e-05,-3.647274570539593697e-03,-3.276804229244589806e-03,-1.433886121958494186e-02,-1.897453516721725464e-02,-2.869904972612857819e-02,-3.525986894965171814e-02,-3.731406852602958679e-02,-4.096463322639465332e-02,-5.472399294376373291e-02,-6.211800500750541687e-02,-7.592736929655075073e-02,-8.217171579599380493e-02,-8.243228495121002197e-02,-9.116726368665695190e-02,-1.007465720176696777e-01,-1.046942919492721558e-01,-1.187461018562316895e-01,-1.249570623040199280e-01,-1.293020695447921753e-01,-1.223750039935112000e-01,-1.220522597432136536e-01,-1.181356832385063171e-01,-1.208711862564086914e-01,-1.144480481743812561e-01,-1.152144372463226318e-01,-1.252434998750686646e-01,-1.412401646375656128e-01,-1.464938074350357056e-01,-1.604721099138259888e-01,-1.713373064994812012e-01,-1.743340492248535156e-01,-1.670248508453369141e-01,-1.505145132541656494e-01,-1.422625184059143066e-01,-1.321431100368499756e-01,-1.174747198820114136e-01,-1.057694032788276672e-01,-1.021562516689300537e-01,-9.394539892673492432e-02,-8.632607012987136841e-02,-7.447602599859237671e-02,-5.970938131213188171e-02,-5.453465878963470459e-02,-4.553277045488357544e-02,-3.847264871001243591e-02,-3.106687404215335846e-02,-1.834654808044433594e-02,-5.768814124166965485e-03,7.132734958226194522e-10
4.122260361327789724e-05,3.292306326329708099e-03,1.060246955603361130e-02,6.572675425559282303e-03,8.997797034680843353e-03,6.392254028469324112e-03,6.920015439391136169e-03,1.199291273951530457e-02,1.545455213636159897e-02,8.834271691739559174e-03,8.406763896346092224e-03,1.522401114925742149e-03,1.875464222393929958e-03,7.982545532286167145e-03,5.183720029890537262e-03,1.052713952958583832e-03,2.126643201336264610e-03,-7.607098203152418137e-03,-9.980407543480396271e-03,-1.154232956469058990e-02,-2.424249425530433655e-03,-7.819037418812513351e-04,3.694257233291864395e-03,5.914716748520731926e-04,5.797707010060548782e-03,2.929166425019502640e-03,-9.988076053559780121e-03,-2.977441996335983276e-02,-3.957432508468627930e-02,-5.862320959568023682e-02,-7.490675151348114014e-02,-8.390169590711593628e-02,-8.285114914178848267e-02,-7.235755026340484619e-02,-7.017470896244049072e-02,-6.610823422670364380e-02,-5.734842270612716675e-02,-5.124788358807563782e-02,-5.302770808339118958e-02,-4.987469688057899475e-02,-4.707547277212142944e-02,-3.999875113368034363e-02,-2.987040951848030090e-02,-2.926554717123508453e-02,-2.477546222507953644e-02,-2.209203876554965973e-02,-1.892747916281223297e-02,-1.033693272620439529e-02,-1.796631491743028164e-03,2.413650182497839580e-11
5.944143049418926239e-05,-2.020525746047496796e-03,-1.979073931579478085e-05,-9.367280639708042145e-03,-1.221657823771238327e-02,-2.003019303083419800e-02,-2.454102039337158203e-02,-2.432675845921039581e-02,-2.550413832068443298e-02,-3.653803840279579163e-02,-4.106261581182479858e-02,-5.173948034644126892e-02,-5.483986437320709229e-02,-5.179837346076965332e-02,-5.735241249203681946e-02,-6.381365656852722168e-02,-6.462395191192626953e-02,-7.580346614122390747e-02,-7.932904362678527832e-02,-8.163741230964660645e-02,-7.296330481767654419e-02,-7.149278372526168823e-02,-6.688170135021209717e-02,-6.965507566928863525e-02,-6.394600123167037964e-02,-6.610410660505294800e-02,-7.817056775093078613e-02,-9.681627899408340454e-02,-1.053163483738899231e-01,-1.230067983269691467e-01,-1.376146376132965088e-01,-1.449260115623474121e-01,-1.419432908296585083e-01,-1.297576278448104858e-01,-1.255755275487899780e-01,-1.193810924887657166e-01,-1.084852665662765503e-01,-1.000254377722740173e-01,-9.930811077356338501e-02,-9.351519495248794556e-02,-8.771323412656784058e-02,-7.714307308197021484e-02,-6.333511322736740112e-02,-5.862260237336158752e-02,-4.976468160748481750e-02,-4.238127917051315308e-02,-3.431203216314315796e-02,-2.064093388617038727e-02,-6.961470935493707657e-03,3.644949453374124460e-09
1.435564990970306098e-05,1.249516499228775501e-03,6.501865107566118240e-03,2.563080342952162027e-04,3.507105575408786535e-04,-4.722243640571832657e-03,-6.810775958001613617e-03,-4.540082532912492752e-03,-4.036150407046079636e-03,-1.369221787899732590e-02,-1.721117645502090454e-02,-2.712469734251499176e-02,-2.971430122852325439e-02,-2.639965713024139404e-02,-3.182285279035568237e-02,-3.835263848304748535e-02,-3.935007750988006592e-02,-5.084688961505889893e-02,-5.456615611910820007e-02,-5.715432763099670410e-02,-4.857403039932250977e-02,-4.715307429432868958e-02,-4.245598241686820984e-02,-4.500521719455718994e-02,-3.893244639039039612e-02,-4.049317538738250732e-02,-5.175957828760147095e-02,-6.959047913551330566e-02,-7.713551074266433716e-02,-9.367986768484115601e-02,-1.073227971792221069e-01,-1.134870275855064392e-01,-1.097946092486381531e-01,-9.654889255762100220e-02,-9.199601411819458008e-02,-8.557853847742080688e-02,-7.467328757047653198e-02,-6.672716140747070312e-02,-6.680599600076675415e-02,-6.224925816059112549e-02,-5.812204256653785706e-02,-4.978476837277412415e-02,-3.833647817373275757e-02,-3.653307259082794189e-02,-3.075325675308704376e-02,-2.676550671458244324e-02,-2.240833826363086700e-02,-1.260486245155334473e-02,-2.917187521234154701e-03,-1.397597371166625635e-09
3.467495116638019681e-05,-5.135175888426601887e-04,3.021053737029433250e-03,-4.791465587913990021e-03,-6.053324323147535324e-03,-1.225062645971775055e-02,-1.519533712416887283e-02,-1.353232655674219131e-02,-1.334811467677354813e-02,-2.309209667146205902e-02,-2.642337419092655182e-02,-3.590825945138931274e-02,-3.784969821572303772e-02,-3.361820802092552185e-02,-3.788373619318008423e-02,-4.295555874705314636e-02,-4.233361780643463135e-02,-5.194362625479698181e-02,-5.359609052538871765e-02,-5.382383987307548523e-02,-4.280402883887290955e-02,-3.887762501835823059e-02,-3.173488005995750427e-02,-3.182797133922576904e-02,-2.341725677251815796e-02,-2.282696776092052460e-02,-3.217888250946998596e-02,-4.836555570363998413e-02,-5.459112673997879028e-02,-7.012721151113510132e-02,-8.322680741548538208e-02,-8.919192850589752197e-02,-8.563721925020217896e-02,-7.299036532640457153e-02,-6.925227493047714233e-02,-6.398195028305053711e-02,-5.448878929018974304e-02,-4.799834638833999634e-02,-4.969557747244834900e-02,-4.678975045680999756e-02,-4.437417909502983093e-02,-3.771502152085304260e-02,-2.795709110796451569e-02,-2.771697565913200378e-02,-2.352426946163177490e-02,-2.105724252760410309e-02,-1.812352985143661499e-02,-9.793617762625217438e-03,-1.514467177912592888e-03,-2.067285231888149610e-09
7.051777174638118595e-06,9.758547879755496979e-03,2.350587956607341766e-02,2.577472664415836334e-02,3.435130044817924500e-02,3.773221746087074280e-02,4.401282966136932373e-02,5.452927201986312866e-02,6.313966959714889526e-02,6.127102300524711609e-02,6.523887068033218384e-02,6.243859604001045227e-02,6.654062122106552124e-02,7.607691735029220581e-02,7.634010910987854004e-02,7.501554489135742188e-02,7.857085764408111572e-02,7.101771235466003418e-02,7.060387730598449707e-02,7.067903876304626465e-02,8.119500428438186646e-02,8.396726101636886597e-02,8.925522118806838989e-02,8.675164729356765747e-02,9.244783222675323486e-02,8.974972367286682129e-02,7.659173756837844849e-02,5.639355629682540894e-02,4.600437358021736145e-02,2.620652504265308380e-02,8.762276731431484222e-03,-1.601150259375572205e-03,-2.235492924228310585e-03,6.127059925347566605e-03,5.769396200776100159e-03,6.923639681190252304e-03,1.240254379808902740e-02,1.475722994655370712e-02,8.868324570357799530e-03,7.490896619856357574e-03,5.524038802832365036e-03,7.608987390995025635e-03,1.249100919812917709e-02,7.616025861352682114e-03,6.425050552934408188e-03,3.231263952329754829e-03,3.008208004757761955e-04,2.607513917610049248e-03,4.718505311757326126e-03,-9.205278206358968873e-10
1.159132079919800162e-05,1.249100459972396493e-04,4.318231716752052307e-03,-2.833953592926263809e-03,-3.429453354328870773e-03,-8.926252834498882294e-03,-1.115318667143583298e-02,-8.719974197447299957e-03,-7.755031809210777283e-03,-1.672875881195068359e-02,-1.930503547191619873e-02,-2.812503091990947723e-02,-2.945516817271709442e-02,-2.477813698351383209e-02,-2.881757728755474091e-02,-3.393317759037017822e-02,-3.358584269881248474e-02,-4.380548745393753052e-02,-4.640977084636688232e-02,-4.792582243680953979e-02,-3.846507892012596130e-02,-3.630047291517257690e-02,-3.104289434850215912e-02,-3.310617059469223022e-02,-2.661447972059249878e-02,-2.783882617950439453e-02,-3.878397867083549500e-02,-5.630467832088470459e-02,-6.341884285211563110e-02,-7.955582439899444580e-02,-9.259879589080810547e-02,-9.815348684787750244e-02,-9.378127753734588623e-02,-7.985216379165649414e-02,-7.474157959222793579e-02,-6.771331280469894409e-02,-5.639338120818138123e-02,-4.820346832275390625e-02,-4.836760088801383972e-02,-4.413639008998870850e-02,-4.070046171545982361e-02,-3.333255276083946228e-02,-2.323846705257892609e-02,-2.303386293351650238e-02,-1.916480064392089844e-02,-1.728983409702777863e-02,-1.511189527809619904e-02,-7.665650453418493271e-03,-4.147447471041232347e-04,1.621580799325561539e-12
5.326442988007329404e-05,-4.181728698313236237e-03,-4.355332348495721817e-03,-1.587669737637042999e-02,-2.085240371525287628e-02,-3.073295392096042633e-02,-3.729100152850151062e-02,-3.901216015219688416e-02,-4.215157404541969299e-02,-5.504056438803672791e-02,-6.147882714867591858e-02,-7.394441962242126465e-02,-7.889194041490554810e-02,-7.747741043567657471e-02,-8.464977145195007324e-02,-9.247503429651260376e-02,-9.466528147459030151e-02,-1.070872917771339417e-01,-1.114941909909248352e-01,-1.144127398729324341e-01,-1.060760766267776489e-01,-1.046062409877777100e-01,-9.981034696102142334e-02,-1.018767729401588440e-01,-9.524179995059967041e-02,-9.607774764299392700e-02,-1.065222993493080139e-01,-1.234586685895919800e-01,-1.299858093261718750e-01,-1.452606469392776489e-01,-1.575018018484115601e-01,-1.623737365007400513e-01,-1.569449603557586670e-01,-1.420686691999435425e-01,-1.353244036436080933e-01,-1.268250793218612671e-01,-1.137646585702896118e-01,-1.034066602587699890e-01,-1.008783504366874695e-01,-9.366993606090545654e-02,-8.672395348548889160e-02,-7.528100162744522095e-02,-6.077987328171730042e-02,-5.570202693343162537e-02,-4.672056064009666443e-02,-3.954577818512916565e-02,-3.188082948327064514e-02,-1.886877231299877167e-02,-6.037854589521884918e-03,-1.375988101237624051e-09
